acoustic_data,time_to_failure
5,1.391498892
5,1.3914988909
8,1.3914988898
9,1.3914988887
9,1.3914988876
10,1.3914988865
11,1.3914988854
12,1.3914988843
13,1.3914988832
5,1.3914988821
3,1.391498881
7,1.3914988799
5,1.3914988788
3,1.3914988777
1,1.3914988766
4,1.3914988755
3,1.3914988744
5,1.3914988733
5,1.3914988722
4,1.3914988711
4,1.39149887
-2,1.3914988689
-1,1.3914988678
5,1.3914988667
7,1.3914988656
3,1.3914988645
5,1.3914988634
8,1.3914988623
8,1.3914988612
8,1.3914988601
6,1.391498859
8,1.3914988579
7,1.3914988568
4,1.3914988557
10,1.3914988546
5,1.3914988535
-1,1.3914988524
2,1.3914988513
1,1.3914988502
2,1.3914988491
4,1.391498848
5,1.3914988469
5,1.3914988458
-2,1.3914988447
3,1.3914988436
3,1.3914988425
5,1.3914988414
4,1.3914988403
6,1.3914988392
3,1.3914988381
4,1.391498837
3,1.3914988359
3,1.3914988348
2,1.3914988337
10,1.3914988326
9,1.3914988315
7,1.3914988304
1,1.3914988293
5,1.3914988282
5,1.3914988271
5,1.391498826
5,1.3914988249
5,1.3914988238
7,1.3914988227
4,1.3914988216
4,1.3914988205
0,1.3914988194
5,1.3914988183
4,1.3914988172
2,1.3914988161
2,1.391498815
2,1.3914988139
8,1.3914988128
13,1.3914988117
4,1.3914988106
3,1.3914988095
4,1.3914988084
6,1.3914988073
8,1.3914988062
6,1.3914988051
6,1.391498804
7,1.3914988029
6,1.3914988018
1,1.3914988007
3,1.3914987996
2,1.3914987985
2,1.3914987974
6,1.3914987963
6,1.3914987952
1,1.3914987941
5,1.391498793
3,1.3914987919
3,1.3914987908
10,1.3914987897
3,1.3914987886
4,1.3914987875
6,1.3914987864
4,1.3914987853
2,1.3914987842
0,1.3914987831
1,1.391498782
6,1.3914987809
3,1.3914987798
2,1.3914987787
6,1.3914987776
6,1.3914987765
7,1.3914987754
9,1.3914987743
6,1.3914987732
5,1.3914987721
5,1.391498771
6,1.3914987699
4,1.3914987688
6,1.3914987677
6,1.3914987666
6,1.3914987655
3,1.3914987644
2,1.3914987633
2,1.3914987622
1,1.3914987611
6,1.39149876
9,1.3914987589
5,1.3914987578
2,1.3914987567
7,1.3914987556
7,1.3914987545
7,1.3914987534
3,1.3914987523
6,1.3914987512
3,1.3914987501
0,1.391498749
4,1.3914987479
6,1.3914987468
3,1.3914987457
4,1.3914987446
4,1.3914987435
1,1.3914987424
4,1.3914987413
11,1.3914987402
9,1.3914987391
10,1.391498738
3,1.3914987369
5,1.3914987358
8,1.3914987347
6,1.3914987336
6,1.3914987325
5,1.3914987314
0,1.3914987303
1,1.3914987292
3,1.3914987281
0,1.391498727
2,1.3914987259
6,1.3914987248
3,1.3914987237
7,1.3914987226
7,1.3914987215
8,1.3914987204
4,1.3914987193
4,1.3914987182
6,1.3914987171
3,1.391498716
5,1.3914987149
8,1.3914987138
7,1.3914987127
3,1.3914987116
3,1.3914987105
6,1.3914987094
6,1.3914987083
4,1.3914987072
2,1.3914987061
4,1.391498705
6,1.3914987039
5,1.3914987028
4,1.3914987017
7,1.3914987006
2,1.3914986995
5,1.3914986984
3,1.3914986973
5,1.3914986962
3,1.3914986951
4,1.391498694
7,1.3914986929
3,1.3914986918
2,1.3914986907
2,1.3914986896
5,1.3914986885
5,1.3914986874
0,1.3914986863
4,1.3914986852
3,1.3914986841
7,1.391498683
4,1.3914986819
8,1.3914986808
7,1.3914986797
7,1.3914986786
6,1.3914986775
1,1.3914986764
5,1.3914986753
5,1.3914986742
6,1.3914986731
3,1.391498672
6,1.3914986709
9,1.3914986698
5,1.3914986687
8,1.3914986676
5,1.3914986665
4,1.3914986654
7,1.3914986643
2,1.3914986632
4,1.3914986621
4,1.391498661
3,1.3914986599
4,1.3914986588
7,1.3914986577
4,1.3914986566
4,1.3914986555
3,1.3914986544
-1,1.3914986533
5,1.3914986522
5,1.3914986511
2,1.39149865
4,1.3914986489
5,1.3914986478
4,1.3914986467
7,1.3914986456
11,1.3914986445
9,1.3914986434
6,1.3914986423
5,1.3914986412
0,1.3914986401
0,1.391498639
7,1.3914986379
6,1.3914986368
6,1.3914986357
7,1.3914986346
9,1.3914986335
4,1.3914986324
5,1.3914986313
2,1.3914986302
4,1.3914986291
1,1.391498628
8,1.3914986269
7,1.3914986258
4,1.3914986247
6,1.3914986236
1,1.3914986225
5,1.3914986214
9,1.3914986203
5,1.3914986192
2,1.3914986181
6,1.391498617
6,1.3914986159
9,1.3914986148
9,1.3914986137
2,1.3914986126
4,1.3914986115
5,1.3914986104
7,1.3914986093
5,1.3914986082
6,1.3914986071
8,1.391498606
15,1.3914986049
7,1.3914986038
11,1.3914986027
5,1.3914986016
2,1.3914986005
2,1.3914985994
7,1.3914985983
6,1.3914985972
5,1.3914985961
4,1.391498595
3,1.3914985939
2,1.3914985928
1,1.3914985917
5,1.3914985906
2,1.3914985895
7,1.3914985884
8,1.3914985873
1,1.3914985862
4,1.3914985851
4,1.391498584
1,1.3914985829
6,1.3914985818
4,1.3914985807
6,1.3914985796
6,1.3914985785
4,1.3914985774
8,1.3914985763
9,1.3914985752
7,1.3914985741
6,1.391498573
3,1.3914985719
0,1.3914985708
1,1.3914985697
6,1.3914985686
5,1.3914985675
6,1.3914985664
7,1.3914985653
0,1.3914985642
2,1.3914985631
3,1.391498562
2,1.3914985609
3,1.3914985598
6,1.3914985587
5,1.3914985576
2,1.3914985565
5,1.3914985554
10,1.3914985543
9,1.3914985532
10,1.3914985521
6,1.391498551
7,1.3914985499
5,1.3914985488
3,1.3914985477
3,1.3914985466
2,1.3914985455
2,1.3914985444
2,1.3914985433
6,1.3914985422
3,1.3914985411
5,1.39149854
2,1.3914985389
6,1.3914985378
9,1.3914985367
9,1.3914985356
6,1.3914985345
4,1.3914985334
3,1.3914985323
3,1.3914985312
7,1.3914985301
3,1.391498529
3,1.3914985279
0,1.3914985268
6,1.3914985257
8,1.3914985246
8,1.3914985235
7,1.3914985224
5,1.3914985213
6,1.3914985202
7,1.3914985191
10,1.391498518
4,1.3914985169
3,1.3914985158
7,1.3914985147
6,1.3914985136
9,1.3914985125
8,1.3914985114
4,1.3914985103
3,1.3914985092
1,1.3914985081
5,1.391498507
1,1.3914985059
5,1.3914985048
7,1.3914985037
4,1.3914985026
1,1.3914985015
1,1.3914985004
1,1.3914984993
3,1.3914984982
7,1.3914984971
5,1.391498496
6,1.3914984949
7,1.3914984938
9,1.3914984927
4,1.3914984916
6,1.3914984905
8,1.3914984894
5,1.3914984883
1,1.3914984872
1,1.3914984861
10,1.391498485
8,1.3914984839
2,1.3914984828
1,1.3914984817
4,1.3914984806
-2,1.3914984795
-1,1.3914984784
1,1.3914984773
5,1.3914984762
4,1.3914984751
7,1.391498474
8,1.3914984729
4,1.3914984718
5,1.3914984707
6,1.3914984696
5,1.3914984685
11,1.3914984674
9,1.3914984663
2,1.3914984652
1,1.3914984641
7,1.391498463
3,1.3914984619
1,1.3914984608
2,1.3914984597
6,1.3914984586
8,1.3914984575
5,1.3914984564
9,1.3914984553
4,1.3914984542
7,1.3914984531
4,1.391498452
4,1.3914984509
7,1.3914984498
7,1.3914984487
6,1.3914984476
-3,1.3914984465
1,1.3914984454
7,1.3914984443
6,1.3914984432
5,1.3914984421
7,1.391498441
8,1.3914984399
7,1.3914984388
5,1.3914984377
4,1.3914984366
2,1.3914984355
5,1.3914984344
3,1.3914984333
3,1.3914984322
3,1.3914984311
3,1.39149843
6,1.3914984289
0,1.3914984278
5,1.3914984267
5,1.3914984256
9,1.3914984245
1,1.3914984234
1,1.3914984223
3,1.3914984212
6,1.3914984201
7,1.391498419
1,1.3914984179
2,1.3914984168
4,1.3914984157
3,1.3914984146
5,1.3914984135
5,1.3914984124
7,1.3914984113
5,1.3914984102
5,1.3914984091
10,1.391498408
12,1.3914984069
5,1.3914984058
3,1.3914984047
7,1.3914984036
7,1.3914984025
3,1.3914984014
3,1.3914984003
1,1.3914983992
6,1.3914983981
6,1.391498397
5,1.3914983959
4,1.3914983948
0,1.3914983937
-1,1.3914983926
4,1.3914983915
9,1.3914983904
5,1.3914983893
6,1.3914983882
6,1.3914983871
4,1.391498386
4,1.3914983849
6,1.3914983838
5,1.3914983827
7,1.3914983816
9,1.3914983805
2,1.3914983794
3,1.3914983783
4,1.3914983772
5,1.3914983761
3,1.391498375
7,1.3914983739
10,1.3914983728
9,1.3914983717
8,1.3914983706
5,1.3914983695
4,1.3914983684
1,1.3914983673
-2,1.3914983662
0,1.3914983651
3,1.391498364
3,1.3914983629
5,1.3914983618
6,1.3914983607
7,1.3914983596
12,1.3914983585
7,1.3914983574
2,1.3914983563
6,1.3914983552
7,1.3914983541
6,1.391498353
0,1.3914983519
5,1.3914983508
5,1.3914983497
2,1.3914983486
6,1.3914983475
6,1.3914983464
0,1.3914983453
5,1.3914983442
5,1.3914983431
8,1.391498342
11,1.3914983409
9,1.3914983398
8,1.3914983387
4,1.3914983376
4,1.3914983365
2,1.3914983354
2,1.3914983343
4,1.3914983332
7,1.3914983321
8,1.391498331
10,1.3914983299
6,1.3914983288
5,1.3914983277
3,1.3914983266
6,1.3914983255
3,1.3914983244
8,1.3914983233
7,1.3914983222
8,1.3914983211
4,1.39149832
0,1.3914983189
2,1.3914983178
2,1.3914983167
6,1.3914983156
6,1.3914983145
12,1.3914983134
9,1.3914983123
6,1.3914983112
7,1.3914983101
8,1.391498309
3,1.3914983079
1,1.3914983068
7,1.3914983057
5,1.3914983046
1,1.3914983035
4,1.3914983024
5,1.3914983013
5,1.3914983002
4,1.3914982991
6,1.391498298
7,1.3914982969
4,1.3914982958
2,1.3914982947
5,1.3914982936
3,1.3914982925
5,1.3914982914
6,1.3914982903
5,1.3914982892
7,1.3914982881
1,1.391498287
1,1.3914982859
3,1.3914982848
3,1.3914982837
5,1.3914982826
5,1.3914982815
8,1.3914982804
7,1.3914982793
3,1.3914982782
6,1.3914982771
4,1.391498276
6,1.3914982749
10,1.3914982738
13,1.3914982727
6,1.3914982716
4,1.3914982705
3,1.3914982694
4,1.3914982683
4,1.3914982672
2,1.3914982661
4,1.391498265
6,1.3914982639
6,1.3914982628
11,1.3914982617
9,1.3914982606
2,1.3914982595
0,1.3914982584
4,1.3914982573
8,1.3914982562
6,1.3914982551
10,1.391498254
8,1.3914982529
5,1.3914982518
-1,1.3914982507
4,1.3914982496
6,1.3914982485
8,1.3914982474
3,1.3914982463
3,1.3914982452
6,1.3914982441
9,1.391498243
6,1.3914982419
5,1.3914982408
9,1.3914982397
9,1.3914982386
5,1.3914982375
6,1.3914982364
7,1.3914982353
3,1.3914982342
5,1.3914982331
12,1.391498232
7,1.3914982309
5,1.3914982298
1,1.3914982287
8,1.3914982276
9,1.3914982265
7,1.3914982254
6,1.3914982243
5,1.3914982232
0,1.3914982221
2,1.391498221
1,1.3914982199
0,1.3914982188
6,1.3914982177
5,1.3914982166
3,1.3914982155
4,1.3914982144
7,1.3914982133
3,1.3914982122
1,1.3914982111
5,1.39149821
3,1.3914982089
6,1.3914982078
3,1.3914982067
7,1.3914982056
8,1.3914982045
5,1.3914982034
3,1.3914982023
5,1.3914982012
7,1.3914982001
6,1.391498199
5,1.3914981979
3,1.3914981968
5,1.3914981957
4,1.3914981946
3,1.3914981935
1,1.3914981924
3,1.3914981913
6,1.3914981902
3,1.3914981891
2,1.391498188
5,1.3914981869
9,1.3914981858
4,1.3914981847
7,1.3914981836
11,1.3914981825
8,1.3914981814
6,1.3914981803
8,1.3914981792
10,1.3914981781
4,1.391498177
9,1.3914981759
12,1.3914981748
7,1.3914981737
8,1.3914981726
2,1.3914981715
2,1.3914981704
6,1.3914981693
5,1.3914981682
5,1.3914981671
4,1.391498166
5,1.3914981649
4,1.3914981638
6,1.3914981627
12,1.3914981616
7,1.3914981605
0,1.3914981594
2,1.3914981583
3,1.3914981572
5,1.3914981561
5,1.391498155
6,1.3914981539
6,1.3914981528
4,1.3914981517
3,1.3914981506
4,1.3914981495
8,1.3914981484
6,1.3914981473
5,1.3914981462
5,1.3914981451
6,1.391498144
4,1.3914981429
5,1.3914981418
6,1.3914981407
6,1.3914981396
3,1.3914981385
5,1.3914981374
3,1.3914981363
3,1.3914981352
3,1.3914981341
0,1.391498133
1,1.3914981319
5,1.3914981308
3,1.3914981297
8,1.3914981286
11,1.3914981275
5,1.3914981264
6,1.3914981253
4,1.3914981242
8,1.3914981231
5,1.391498122
3,1.3914981209
1,1.3914981198
2,1.3914981187
5,1.3914981176
1,1.3914981165
1,1.3914981154
3,1.3914981143
5,1.3914981132
3,1.3914981121
4,1.391498111
3,1.3914981099
10,1.3914981088
7,1.3914981077
5,1.3914981066
7,1.3914981055
11,1.3914981044
8,1.3914981033
9,1.3914981022
5,1.3914981011
3,1.3914981
1,1.3914980989
6,1.3914980978
2,1.3914980967
4,1.3914980956
3,1.3914980945
4,1.3914980934
2,1.3914980923
4,1.3914980912
5,1.3914980901
4,1.391498089
4,1.3914980879
5,1.3914980868
5,1.3914980857
2,1.3914980846
6,1.3914980835
4,1.3914980824
8,1.3914980813
9,1.3914980802
9,1.3914980791
11,1.391498078
7,1.3914980769
9,1.3914980758
6,1.3914980747
2,1.3914980736
8,1.3914980725
6,1.3914980714
4,1.3914980703
4,1.3914980692
7,1.3914980681
6,1.391498067
4,1.3914980659
4,1.3914980648
2,1.3914980637
3,1.3914980626
2,1.3914980615
7,1.3914980604
10,1.3914980593
6,1.3914980582
4,1.3914980571
3,1.391498056
1,1.3914980549
1,1.3914980538
3,1.3914980527
4,1.3914980516
4,1.3914980505
6,1.3914980494
11,1.3914980483
2,1.3914980472
4,1.3914980461
4,1.391498045
4,1.3914980439
5,1.3914980428
6,1.3914980417
4,1.3914980406
8,1.3914980395
1,1.3914980384
0,1.3914980373
5,1.3914980362
3,1.3914980351
5,1.391498034
2,1.3914980329
8,1.3914980318
6,1.3914980307
6,1.3914980296
5,1.3914980285
3,1.3914980274
5,1.3914980263
7,1.3914980252
6,1.3914980241
7,1.391498023
6,1.3914980219
6,1.3914980208
4,1.3914980197
6,1.3914980186
3,1.3914980175
3,1.3914980164
5,1.3914980153
10,1.3914980142
8,1.3914980131
5,1.391498012
4,1.3914980109
4,1.3914980098
0,1.3914980087
8,1.3914980076
10,1.3914980065
5,1.3914980054
3,1.3914980043
6,1.3914980032
6,1.3914980021
5,1.391498001
6,1.3914979999
6,1.3914979988
7,1.3914979977
4,1.3914979966
4,1.3914979955
10,1.3914979944
4,1.3914979933
1,1.3914979922
4,1.3914979911
8,1.39149799
9,1.3914979889
1,1.3914979878
3,1.3914979867
7,1.3914979856
4,1.3914979845
3,1.3914979834
2,1.3914979823
6,1.3914979812
11,1.3914979801
10,1.391497979
5,1.3914979779
5,1.3914979768
7,1.3914979757
6,1.3914979746
4,1.3914979735
8,1.3914979724
4,1.3914979713
5,1.3914979702
3,1.3914979691
6,1.391497968
2,1.3914979669
7,1.3914979658
6,1.3914979647
3,1.3914979636
8,1.3914979625
6,1.3914979614
6,1.3914979603
4,1.3914979592
3,1.3914979581
3,1.391497957
5,1.3914979559
5,1.3914979548
5,1.3914979537
4,1.3914979526
7,1.3914979515
7,1.3914979504
7,1.3914979493
9,1.3914979482
9,1.3914979471
4,1.391497946
-1,1.3914979449
5,1.3914979438
5,1.3914979427
0,1.3914979416
4,1.3914979405
5,1.3914979394
1,1.3914979383
4,1.3914979372
3,1.3914979361
4,1.391497935
5,1.3914979339
3,1.3914979328
4,1.3914979317
6,1.3914979306
8,1.3914979295
9,1.3914979284
3,1.3914979273
5,1.3914979262
8,1.3914979251
3,1.391497924
0,1.3914979229
3,1.3914979218
3,1.3914979207
10,1.3914979196
6,1.3914979185
6,1.3914979174
4,1.3914979163
5,1.3914979152
5,1.3914979141
5,1.391497913
3,1.3914979119
4,1.3914979108
3,1.3914979097
3,1.3914979086
4,1.3914979075
0,1.3914979064
3,1.3914979053
4,1.3914979042
3,1.3914979031
1,1.391497902
1,1.3914979009
6,1.3914978998
5,1.3914978987
9,1.3914978976
4,1.3914978965
0,1.3914978954
6,1.3914978943
8,1.3914978932
9,1.3914978921
7,1.391497891
4,1.3914978899
1,1.3914978888
-2,1.3914978877
5,1.3914978866
4,1.3914978855
4,1.3914978844
8,1.3914978833
10,1.3914978822
9,1.3914978811
6,1.39149788
4,1.3914978789
6,1.3914978778
7,1.3914978767
5,1.3914978756
3,1.3914978745
0,1.3914978734
1,1.3914978723
6,1.3914978712
6,1.3914978701
8,1.391497869
7,1.3914978679
5,1.3914978668
1,1.3914978657
1,1.3914978646
0,1.3914978635
3,1.3914978624
4,1.3914978613
6,1.3914978602
4,1.3914978591
0,1.391497858
1,1.3914978569
3,1.3914978558
5,1.3914978547
6,1.3914978536
7,1.3914978525
2,1.3914978514
3,1.3914978503
6,1.3914978492
5,1.3914978481
2,1.391497847
5,1.3914978459
5,1.3914978448
6,1.3914978437
6,1.3914978426
6,1.3914978415
6,1.3914978404
7,1.3914978393
11,1.3914978382
