acoustic_data,time_to_failure
5,5.6785969065
5,5.6785969054
10,5.6785969043
6,5.6785969032
6,5.6785969021
9,5.678596901
10,5.6785968999
8,5.6785968988
4,5.6785968977
3,5.6785968966
5,5.6785968955
-1,5.6785968944
1,5.6785968933
-1,5.6785968922
1,5.6785968911
0,5.67859689
6,5.6785968889
6,5.6785968878
14,5.6785968867
9,5.6785968856
6,5.6785968845
3,5.6785968834
3,5.6785968823
3,5.6785968812
2,5.6785968801
0,5.678596879
6,5.6785968779
1,5.6785968768
2,5.6785968757
-2,5.6785968746
1,5.6785968735
7,5.6785968724
1,5.6785968713
7,5.6785968702
11,5.6785968691
10,5.678596868
11,5.6785968669
13,5.6785968658
10,5.6785968647
6,5.6785968636
4,5.6785968625
5,5.6785968614
6,5.6785968603
8,5.6785968592
6,5.6785968581
8,5.678596857
2,5.6785968559
1,5.6785968548
1,5.6785968537
3,5.6785968526
6,5.6785968515
5,5.6785968504
6,5.6785968493
4,5.6785968482
4,5.6785968471
6,5.678596846
4,5.6785968449
2,5.6785968438
3,5.6785968427
8,5.6785968416
7,5.6785968405
2,5.6785968394
3,5.6785968383
-2,5.6785968372
3,5.6785968361
7,5.678596835
8,5.6785968339
4,5.6785968328
7,5.6785968317
11,5.6785968306
11,5.6785968295
9,5.6785968284
7,5.6785968273
1,5.6785968262
5,5.6785968251
4,5.678596824
4,5.6785968229
8,5.6785968218
5,5.6785968207
8,5.6785968196
5,5.6785968185
2,5.6785968174
1,5.6785968163
0,5.6785968152
4,5.6785968141
7,5.678596813
2,5.6785968119
6,5.6785968108
7,5.6785968097
6,5.6785968086
8,5.6785968075
5,5.6785968064
4,5.6785968053
4,5.6785968042
3,5.6785968031
1,5.678596802
2,5.6785968009
0,5.6785967998
4,5.6785967987
6,5.6785967976
6,5.6785967965
9,5.6785967954
5,5.6785967943
7,5.6785967932
8,5.6785967921
8,5.678596791
8,5.6785967899
6,5.6785967888
1,5.6785967877
3,5.6785967866
8,5.6785967855
5,5.6785967844
2,5.6785967833
3,5.6785967822
8,5.6785967811
4,5.67859678
-3,5.6785967789
-1,5.6785967778
2,5.6785967767
7,5.6785967756
3,5.6785967745
-1,5.6785967734
3,5.6785967723
9,5.6785967712
7,5.6785967701
7,5.678596769
4,5.6785967679
8,5.6785967668
11,5.6785967657
10,5.6785967646
5,5.6785967635
10,5.6785967624
11,5.6785967613
5,5.6785967602
8,5.6785967591
7,5.678596758
6,5.6785967569
4,5.6785967558
6,5.6785967547
2,5.6785967536
2,5.6785967525
6,5.6785967514
0,5.6785967503
2,5.6785967492
6,5.6785967481
9,5.678596747
4,5.6785967459
4,5.6785967448
4,5.6785967437
3,5.6785967426
3,5.6785967415
7,5.6785967404
8,5.6785967393
7,5.6785967382
6,5.6785967371
6,5.678596736
6,5.6785967349
2,5.6785967338
-1,5.6785967327
0,5.6785967316
5,5.6785967305
5,5.6785967294
2,5.6785967283
4,5.6785967272
5,5.6785967261
3,5.678596725
4,5.6785967239
6,5.6785967228
4,5.6785967217
6,5.6785967206
6,5.6785967195
2,5.6785967184
0,5.6785967173
0,5.6785967162
3,5.6785967151
3,5.678596714
-1,5.6785967129
3,5.6785967118
6,5.6785967107
5,5.6785967096
4,5.6785967085
5,5.6785967074
6,5.6785967063
6,5.6785967052
6,5.6785967041
11,5.678596703
6,5.6785967019
0,5.6785967008
-2,5.6785966997
4,5.6785966986
6,5.6785966975
5,5.6785966964
4,5.6785966953
4,5.6785966942
7,5.6785966931
9,5.678596692
9,5.6785966909
8,5.6785966898
7,5.6785966887
9,5.6785966876
3,5.6785966865
5,5.6785966854
6,5.6785966843
7,5.6785966832
5,5.6785966821
-1,5.678596681
5,5.6785966799
3,5.6785966788
5,5.6785966777
6,5.6785966766
6,5.6785966755
4,5.6785966744
8,5.6785966733
7,5.6785966722
6,5.6785966711
3,5.67859667
1,5.6785966689
5,5.6785966678
1,5.6785966667
0,5.6785966656
3,5.6785966645
4,5.6785966634
7,5.6785966623
13,5.6785966612
13,5.6785966601
12,5.678596659
10,5.6785966579
8,5.6785966568
6,5.6785966557
1,5.6785966546
0,5.6785966535
0,5.6785966524
-1,5.6785966513
4,5.6785966502
4,5.6785966491
5,5.678596648
4,5.6785966469
9,5.6785966458
12,5.6785966447
8,5.6785966436
7,5.6785966425
4,5.6785966414
6,5.6785966403
7,5.6785966392
8,5.6785966381
-1,5.678596637
-4,5.6785966359
1,5.6785966348
1,5.6785966337
4,5.6785966326
2,5.6785966315
2,5.6785966304
4,5.6785966293
8,5.6785966282
8,5.6785966271
6,5.678596626
7,5.6785966249
6,5.6785966238
5,5.6785966227
3,5.6785966216
-1,5.6785966205
1,5.6785966194
6,5.6785966183
6,5.6785966172
3,5.6785966161
4,5.678596615
4,5.6785966139
8,5.6785966128
11,5.6785966117
10,5.6785966106
9,5.6785966095
7,5.6785966084
7,5.6785966073
5,5.6785966062
2,5.6785966051
1,5.678596604
1,5.6785966029
4,5.6785966018
2,5.6785966007
-3,5.6785965996
2,5.6785965985
9,5.6785965974
8,5.6785965963
9,5.6785965952
11,5.6785965941
12,5.678596593
10,5.6785965919
8,5.6785965908
4,5.6785965897
-1,5.6785965886
0,5.6785965875
0,5.6785965864
3,5.6785965853
0,5.6785965842
1,5.6785965831
5,5.678596582
5,5.6785965809
6,5.6785965798
5,5.6785965787
7,5.6785965776
4,5.6785965765
8,5.6785965754
6,5.6785965743
2,5.6785965732
7,5.6785965721
6,5.678596571
4,5.6785965699
3,5.6785965688
0,5.6785965677
3,5.6785965666
5,5.6785965655
4,5.6785965644
7,5.6785965633
5,5.6785965622
7,5.6785965611
7,5.67859656
8,5.6785965589
2,5.6785965578
4,5.6785965567
2,5.6785965556
0,5.6785965545
2,5.6785965534
2,5.6785965523
4,5.6785965512
4,5.6785965501
2,5.678596549
7,5.6785965479
8,5.6785965468
6,5.6785965457
6,5.6785965446
8,5.6785965435
6,5.6785965424
10,5.6785965413
7,5.6785965402
5,5.6785965391
6,5.678596538
9,5.6785965369
7,5.6785965358
2,5.6785965347
1,5.6785965336
6,5.6785965325
3,5.6785965314
4,5.6785965303
5,5.6785965292
5,5.6785965281
3,5.678596527
3,5.6785965259
0,5.6785965248
1,5.6785965237
3,5.6785965226
3,5.6785965215
-2,5.6785965204
2,5.6785965193
6,5.6785965182
3,5.6785965171
3,5.678596516
4,5.6785965149
3,5.6785965138
5,5.6785965127
6,5.6785965116
8,5.6785965105
9,5.6785965094
12,5.6785965083
7,5.6785965072
9,5.6785965061
9,5.678596505
3,5.6785965039
5,5.6785965028
0,5.6785965017
-3,5.6785965006
3,5.6785964995
4,5.6785964984
8,5.6785964973
10,5.6785964962
9,5.6785964951
15,5.678596494
15,5.6785964929
11,5.6785964918
8,5.6785964907
3,5.6785964896
3,5.6785964885
6,5.6785964874
3,5.6785964863
-1,5.6785964852
0,5.6785964841
-5,5.678596483
-4,5.6785964819
2,5.6785964808
5,5.6785964797
9,5.6785964786
6,5.6785964775
7,5.6785964764
9,5.6785964753
2,5.6785964742
3,5.6785964731
6,5.678596472
8,5.6785964709
3,5.6785964698
2,5.6785964687
0,5.6785964676
-1,5.6785964665
0,5.6785964654
-2,5.6785964643
-1,5.6785964632
6,5.6785964621
8,5.678596461
12,5.6785964599
8,5.6785964588
10,5.6785964577
11,5.6785964566
12,5.6785964555
13,5.6785964544
3,5.6785964533
-2,5.6785964522
-4,5.6785964511
-4,5.67859645
-3,5.6785964489
-3,5.6785964478
2,5.6785964467
1,5.6785964456
7,5.6785964445
6,5.6785964434
9,5.6785964423
13,5.6785964412
12,5.6785964401
10,5.678596439
8,5.6785964379
5,5.6785964368
-1,5.6785964357
0,5.6785964346
1,5.6785964335
-1,5.6785964324
0,5.6785964313
2,5.6785964302
1,5.6785964291
7,5.678596428
7,5.6785964269
8,5.6785964258
9,5.6785964247
7,5.6785964236
9,5.6785964225
6,5.6785964214
3,5.6785964203
-3,5.6785964192
-3,5.6785964181
-2,5.678596417
-1,5.6785964159
4,5.6785964148
6,5.6785964137
4,5.6785964126
4,5.6785964115
10,5.6785964104
16,5.6785964093
8,5.6785964082
8,5.6785964071
10,5.678596406
6,5.6785964049
0,5.6785964038
-1,5.6785964027
0,5.6785964016
3,5.6785964005
2,5.6785963994
-1,5.6785963983
3,5.6785963972
5,5.6785963961
7,5.678596395
8,5.6785963939
6,5.6785963928
8,5.6785963917
10,5.6785963906
10,5.6785963895
6,5.6785963884
3,5.6785963873
7,5.6785963862
3,5.6785963851
0,5.678596384
-2,5.6785963829
-6,5.6785963818
1,5.6785963807
3,5.6785963796
3,5.6785963785
4,5.6785963774
3,5.6785963763
9,5.6785963752
5,5.6785963741
4,5.678596373
5,5.6785963719
1,5.6785963708
6,5.6785963697
1,5.6785963686
2,5.6785963675
5,5.6785963664
2,5.6785963653
8,5.6785963642
6,5.6785963631
10,5.678596362
11,5.6785963609
12,5.6785963598
5,5.6785963587
11,5.6785963576
11,5.6785963565
5,5.6785963554
2,5.6785963543
-1,5.6785963532
0,5.6785963521
1,5.678596351
-1,5.6785963499
-1,5.6785963488
4,5.6785963477
4,5.6785963466
7,5.6785963455
6,5.6785963444
3,5.6785963433
4,5.6785963422
-3,5.6785963411
2,5.67859634
3,5.6785963389
8,5.6785963378
11,5.6785963367
5,5.6785963356
5,5.6785963345
6,5.6785963334
10,5.6785963323
8,5.6785963312
8,5.6785963301
11,5.678596329
9,5.6785963279
0,5.6785963268
2,5.6785963257
-2,5.6785963246
3,5.6785963235
5,5.6785963224
3,5.6785963213
-3,5.6785963202
3,5.6785963191
7,5.678596318
6,5.6785963169
7,5.6785963158
4,5.6785963147
6,5.6785963136
4,5.6785963125
9,5.6785963114
5,5.6785963103
1,5.6785963092
6,5.6785963081
5,5.678596307
6,5.6785963059
1,5.6785963048
3,5.6785963037
10,5.6785963026
11,5.6785963015
5,5.6785963004
7,5.6785962993
3,5.6785962982
3,5.6785962971
4,5.678596296
7,5.6785962949
4,5.6785962938
1,5.6785962927
0,5.6785962916
3,5.6785962905
4,5.6785962894
5,5.6785962883
5,5.6785962872
8,5.6785962861
9,5.678596285
6,5.6785962839
4,5.6785962828
5,5.6785962817
5,5.6785962806
3,5.6785962795
2,5.6785962784
0,5.6785962773
0,5.6785962762
0,5.6785962751
0,5.678596274
3,5.6785962729
3,5.6785962718
2,5.6785962707
4,5.6785962696
8,5.6785962685
4,5.6785962674
4,5.6785962663
9,5.6785962652
6,5.6785962641
6,5.678596263
9,5.6785962619
4,5.6785962608
1,5.6785962597
5,5.6785962586
6,5.6785962575
3,5.6785962564
6,5.6785962553
5,5.6785962542
5,5.6785962531
5,5.678596252
9,5.6785962509
7,5.6785962498
4,5.6785962487
4,5.6785962476
5,5.6785962465
2,5.6785962454
3,5.6785962443
5,5.6785962432
3,5.6785962421
2,5.678596241
4,5.6785962399
1,5.6785962388
4,5.6785962377
7,5.6785962366
8,5.6785962355
3,5.6785962344
3,5.6785962333
3,5.6785962322
1,5.6785962311
1,5.67859623
0,5.6785962289
5,5.6785962278
5,5.6785962267
4,5.6785962256
7,5.6785962245
2,5.6785962234
6,5.6785962223
2,5.6785962212
2,5.6785962201
3,5.678596219
6,5.6785962179
8,5.6785962168
4,5.6785962157
3,5.6785962146
2,5.6785962135
0,5.6785962124
2,5.6785962113
3,5.6785962102
9,5.6785962091
7,5.678596208
5,5.6785962069
9,5.6785962058
5,5.6785962047
3,5.6785962036
3,5.6785962025
1,5.6785962014
-1,5.6785962003
4,5.6785961992
2,5.6785961981
1,5.678596197
3,5.6785961959
6,5.6785961948
4,5.6785961937
6,5.6785961926
7,5.6785961915
10,5.6785961904
9,5.6785961893
11,5.6785961882
4,5.6785961871
6,5.678596186
7,5.6785961849
5,5.6785961838
2,5.6785961827
0,5.6785961816
0,5.6785961805
2,5.6785961794
4,5.6785961783
2,5.6785961772
5,5.6785961761
5,5.678596175
6,5.6785961739
6,5.6785961728
7,5.6785961717
3,5.6785961706
6,5.6785961695
3,5.6785961684
2,5.6785961673
4,5.6785961662
0,5.6785961651
4,5.678596164
1,5.6785961629
5,5.6785961618
2,5.6785961607
3,5.6785961596
7,5.6785961585
1,5.6785961574
4,5.6785961563
5,5.6785961552
11,5.6785961541
6,5.678596153
2,5.6785961519
2,5.6785961508
7,5.6785961497
4,5.6785961486
5,5.6785961475
4,5.6785961464
2,5.6785961453
-2,5.6785961442
3,5.6785961431
2,5.678596142
2,5.6785961409
6,5.6785961398
6,5.6785961387
6,5.6785961376
7,5.6785961365
6,5.6785961354
5,5.6785961343
6,5.6785961332
9,5.6785961321
3,5.678596131
2,5.6785961299
5,5.6785961288
7,5.6785961277
5,5.6785961266
4,5.6785961255
6,5.6785961244
1,5.6785961233
4,5.6785961222
11,5.6785961211
5,5.67859612
0,5.6785961189
4,5.6785961178
5,5.6785961167
1,5.6785961156
6,5.6785961145
1,5.6785961134
4,5.6785961123
4,5.6785961112
4,5.6785961101
5,5.678596109
5,5.6785961079
5,5.6785961068
4,5.6785961057
1,5.6785961046
2,5.6785961035
8,5.6785961024
5,5.6785961013
5,5.6785961002
3,5.6785960991
4,5.678596098
9,5.6785960969
10,5.6785960958
5,5.6785960947
2,5.6785960936
7,5.6785960925
5,5.6785960914
0,5.6785960903
2,5.6785960892
3,5.6785960881
1,5.678596087
5,5.6785960859
4,5.6785960848
3,5.6785960837
5,5.6785960826
3,5.6785960815
3,5.6785960804
5,5.6785960793
10,5.6785960782
9,5.6785960771
9,5.678596076
9,5.6785960749
12,5.6785960738
6,5.6785960727
2,5.6785960716
5,5.6785960705
5,5.6785960694
4,5.6785960683
6,5.6785960672
4,5.6785960661
3,5.678596065
9,5.6785960639
7,5.6785960628
4,5.6785960617
-1,5.6785960606
1,5.6785960595
-1,5.6785960584
6,5.6785960573
5,5.6785960562
1,5.6785960551
2,5.678596054
4,5.6785960529
4,5.6785960518
2,5.6785960507
3,5.6785960496
10,5.6785960485
5,5.6785960474
6,5.6785960463
7,5.6785960452
10,5.6785960441
5,5.678596043
3,5.6785960419
4,5.6785960408
2,5.6785960397
0,5.6785960386
1,5.6785960375
6,5.6785960364
7,5.6785960353
2,5.6785960342
7,5.6785960331
3,5.678596032
1,5.6785960309
-2,5.6785960298
3,5.6785960287
3,5.6785960276
7,5.6785960265
5,5.6785960254
2,5.6785960243
4,5.6785960232
7,5.6785960221
5,5.678596021
5,5.6785960199
3,5.6785960188
-6,5.6785960177
-4,5.6785960166
0,5.6785960155
0,5.6785960144
8,5.6785960133
9,5.6785960122
6,5.6785960111
7,5.67859601
5,5.6785960089
5,5.6785960078
3,5.6785960067
6,5.6785960056
7,5.6785960045
5,5.6785960034
5,5.6785960023
0,5.6785960012
0,5.6785960001
3,5.678595999
3,5.6785959979
6,5.6785959968
5,5.6785959957
6,5.6785959946
4,5.6785959935
4,5.6785959924
7,5.6785959913
4,5.6785959902
0,5.6785959891
3,5.678595988
3,5.6785959869
5,5.6785959858
7,5.6785959847
8,5.6785959836
7,5.6785959825
10,5.6785959814
8,5.6785959803
7,5.6785959792
5,5.6785959781
3,5.678595977
4,5.6785959759
6,5.6785959748
2,5.6785959737
3,5.6785959726
6,5.6785959715
6,5.6785959704
7,5.6785959693
5,5.6785959682
-1,5.6785959671
-2,5.678595966
0,5.6785959649
0,5.6785959638
3,5.6785959627
3,5.6785959616
5,5.6785959605
7,5.6785959594
4,5.6785959583
6,5.6785959572
11,5.6785959561
12,5.678595955
8,5.6785959539
3,5.6785959528
2,5.6785959517
3,5.6785959506
3,5.6785959495
5,5.6785959484
8,5.6785959473
5,5.6785959462
7,5.6785959451
3,5.678595944
-2,5.6785959429
4,5.6785959418
4,5.6785959407
7,5.6785959396
3,5.6785959385
3,5.6785959374
4,5.6785959363
-3,5.6785959352
4,5.6785959341
4,5.678595933
0,5.6785959319
5,5.6785959308
9,5.6785959297
6,5.6785959286
6,5.6785959275
4,5.6785959264
5,5.6785959253
6,5.6785959242
8,5.6785959231
4,5.678595922
-2,5.6785959209
4,5.6785959198
5,5.6785959187
7,5.6785959176
8,5.6785959165
5,5.6785959154
6,5.6785959143
6,5.6785959132
8,5.6785959121
4,5.678595911
4,5.6785959099
5,5.6785959088
6,5.6785959077
2,5.6785959066
3,5.6785959055
3,5.6785959044
3,5.6785959033
